target_column,model,structure,split_id,n_obs,rmse,mae,r_squared,pearson_correlation,mean_time_series_ic,n_time_series_ic_etfs,mean_daily_cross_sectional_ic,daily_cs_ic_hac_t_stat,positive_daily_ic_rate,valid_daily_ic_dates,total_test_dates,hit_rate_at_1,hit_rate_at_1_random_baseline,hit_rate_at_1_vs_random,hit_rate_at_3,hit_rate_at_3_random_baseline,hit_rate_at_3_vs_random,overall_hit_rate_skill_vs_majority,overall_hit_rate,directional_coverage,actual_positive_rate,predicted_positive_rate,majority_sign_baseline
target_5d_forward_return_raw,lightgbm,pooled,1,3674,0.04572535542546088,0.03032821361454815,-0.01918629050862486,0.08803129279376819,0.10955614002806363,11,-0.059907457811649446,-1.4111670820732773,0.4550898203592814,334,334,0.08682634730538923,0.09090909090909091,-0.004082743603701686,0.26047904191616766,0.2727272727272727,-0.012248230811105043,-0.05144256940664127,0.5375612411540556,1.0,0.5890038105606968,0.7027762656505171,0.5890038105606968
target_5d_forward_return_raw,lightgbm,pooled,2,3674,0.032728260496790326,0.02456326864454527,-0.17355338443776702,0.1447184318814717,0.061016980173686446,11,0.10554081533458079,2.6902910889189706,0.6137724550898204,334,334,0.33532934131736525,0.09090909090909091,0.24442025040827434,0.3702594810379241,0.2727272727272727,0.0975322083106514,-0.021774632553075768,0.5258573761567773,1.0,0.5476320087098531,0.5372890582471421,0.5476320087098531
target_5d_forward_return_raw,lightgbm,pooled,3,3674,0.03897777521638785,0.03115761093722042,-0.7691188494359782,-0.1141160572568118,-0.13331696095371162,11,-0.03641807294501905,-0.9776440041170223,0.45209580838323354,334,334,0.1407185628742515,0.09090909090909091,0.049809471965160584,0.27145708582834327,0.2727272727272727,-0.0012701868989294374,-0.03783342406096901,0.4809471965160588,1.0,0.5187806205770278,0.0130647795318454,0.5187806205770278
target_5d_forward_return_raw,lightgbm,pooled,4,3674,0.02264772816536938,0.017566122229754077,-0.02495959136501802,0.06476615123648774,0.015767874459305543,11,0.07035928143712576,2.5145380994390436,0.5748502994011976,334,334,0.12574850299401197,0.09090909090909091,0.034839412084921056,0.33932135728542906,0.2727272727272727,0.06659408455815635,-0.0699510070767555,0.537833424060969,1.0,0.6077844311377245,0.7267283614589004,0.6077844311377245
target_5d_forward_return_raw,lightgbm,pooled,5,3674,0.02669563521469553,0.019504831810745027,-0.021144716971697175,0.09601093051175845,0.05345515829550108,11,0.026183995645073493,0.8672098499995143,0.5149700598802395,334,334,0.0748502994011976,0.09090909090909091,-0.016058791507893314,0.2634730538922156,0.2727272727272727,-0.009254218835057115,-0.04246053347849754,0.5231355470876429,1.0,0.5655960805661404,0.6878062057702776,0.5655960805661404
target_5d_forward_return_raw,lightgbm,specialized,1,3674,0.04685568470678897,0.03060647612608209,-0.07019759469941755,0.043091759318183404,0.08545729841310801,11,0.03489384866630375,1.111720769887537,0.5239520958083832,334,334,0.15269461077844312,0.09090909090909091,0.06178551986935221,0.2954091816367265,0.2727272727272727,0.02268190890945382,-0.06314643440391954,0.5258573761567773,1.0,0.5890038105606968,0.695971692977681,0.5890038105606968
target_5d_forward_return_raw,lightgbm,specialized,2,3674,0.03332848191387484,0.02496338441338665,-0.21699296711081928,0.11177229973441044,0.09419884277039942,11,0.031546247197024715,0.8645100042469058,0.5269461077844312,334,334,0.20658682634730538,0.09090909090909091,0.11567773543821447,0.3013972055888223,0.2727272727272727,0.02866993286154962,-0.029123571039738727,0.5185084376701143,1.0,0.5476320087098531,0.4779531845400109,0.5476320087098531
target_5d_forward_return_raw,lightgbm,specialized,3,3674,0.04203532019990052,0.03311516975598089,-1.0575558681028743,-0.06024582566819754,-0.033119912934561554,11,-0.05302123026673925,-1.2893452058788646,0.45808383233532934,334,334,0.0688622754491018,0.09090909090909091,-0.022046815459989114,0.27045908183632733,0.2727272727272727,-0.0022681908909453763,-0.044093630919978255,0.47468698965704953,1.0,0.5187806205770278,0.10669569951007077,0.5187806205770278
target_5d_forward_return_raw,lightgbm,specialized,4,3674,0.025288634225476073,0.019803630039013535,-0.27793335645581085,0.05931607173424094,0.059267593253510296,11,0.02204681545998912,0.7828298926483144,0.5419161676646707,334,334,0.15269461077844312,0.09090909090909091,0.06178551986935221,0.30938123752495006,0.2727272727272727,0.03665396479767735,-0.12357103973870437,0.48421339139902014,1.0,0.6077844311377245,0.4880239520958084,0.6077844311377245
target_5d_forward_return_raw,lightgbm,specialized,5,3674,0.030103979944455288,0.021775116840600624,-0.298537835893244,0.037878470974879404,0.046187768816122514,11,0.00040827436037017503,0.013412418483686487,0.5,334,334,0.1347305389221557,0.09090909090909091,0.043821448013064784,0.2764471057884231,0.2727272727272727,0.0037198330611503683,-0.030756668481219385,0.534839412084921,1.0,0.5655960805661404,0.7694610778443114,0.5655960805661404
target_5d_forward_return_raw,zero_return,baseline,1,3674,0.045436102621086556,0.02953197763764154,-0.006332588295991259,,,0,,,,0,334,,0.09090909090909091,,,0.2727272727272727,,,,0.0,0.5890038105606968,,0.5890038105606968
target_5d_forward_return_raw,zero_return,baseline,2,3674,0.030249455841710068,0.022210933226461244,-0.0025179026557267115,,,0,,,,0,334,,0.09090909090909091,,,0.2727272727272727,,,,0.0,0.5476320087098531,,0.5476320087098531
target_5d_forward_return_raw,zero_return,baseline,3,3674,0.029326948191872187,0.022571422552437177,-0.0015131599063453738,,,0,,,,0,334,,0.09090909090909091,,,0.2727272727272727,,,,0.0,0.5187806205770278,,0.5187806205770278
target_5d_forward_return_raw,zero_return,baseline,4,3674,0.02288492531581662,0.01776739023365875,-0.04654150170851512,,,0,,,,0,334,,0.09090909090909091,,,0.2727272727272727,,,,0.0,0.6077844311377245,,0.6077844311377245
target_5d_forward_return_raw,zero_return,baseline,5,3674,0.026573389827187897,0.01962665602501394,-0.011814021701868294,,,0,,,,0,334,,0.09090909090909091,,,0.2727272727272727,,,,0.0,0.5655960805661404,,0.5655960805661404
